Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Anarhichas,minor,57.25,2.75,1500:372:2,0.13
Anarhichas,minor,57.75,2.25,1500:372:3,0.14
Anarhichas,minor,57.75,2.75,1500:372:4,0.14
Anarhichas,minor,57.25,3.25,1500:373:1,0.14
Anarhichas,minor,57.25,3.75,1500:373:2,0.16
Anarhichas,minor,57.75,3.25,1500:373:3,0.19
Anarhichas,minor,57.25,4.25,1500:374:1,0.17
Anarhichas,minor,58.25,0.25,1500:380:1,0.08
Anarhichas,minor,58.25,0.75,1500:380:2,0.09
Anarhichas,minor,58.75,0.25,1500:380:3,0.08
Anarhichas,minor,58.75,0.75,1500:380:4,0.09
Anarhichas,minor,58.25,1.25,1500:381:1,0.1
Anarhichas,minor,58.25,1.75,1500:381:2,0.13
Anarhichas,minor,58.75,1.25,1500:381:3,0.1
Anarhichas,minor,58.75,1.75,1500:381:4,0.12
Anarhichas,minor,58.25,2.25,1500:382:1,0.15
Anarhichas,minor,58.25,2.75,1500:382:2,0.17
Anarhichas,minor,58.75,2.25,1500:382:3,0.16
Anarhichas,minor,59.25,0.25,1500:390:1,0.07
Anarhichas,minor,59.25,0.75,1500:390:2,0.1
Anarhichas,minor,59.75,0.25,1500:390:3,0.05
Anarhichas,minor,59.75,0.75,1500:390:4,0.08
Anarhichas,minor,59.25,1.25,1500:391:1,0.15
Anarhichas,minor,59.75,1.25,1500:391:3,0.12
Anarhichas,minor,59.75,1.75,1500:391:4,0.16
Anarhichas,minor,55.25,5.25,1500:455:1,0.05
Anarhichas,minor,55.25,5.75,1500:455:2,0.07
Anarhichas,minor,55.75,5.25,1500:455:3,0.07
Anarhichas,minor,55.75,5.75,1500:455:4,0.08
Anarhichas,minor,55.25,6.25,1500:456:1,0.17
Anarhichas,minor,55.25,6.75,1500:456:2,0.19
Anarhichas,minor,55.75,6.25,1500:456:3,0.12
Anarhichas,minor,55.75,6.75,1500:456:4,0.16
Anarhichas,minor,55.25,7.25,1500:457:1,0.07
Anarhichas,minor,55.25,7.75,1500:457:2,0.05
Anarhichas,minor,55.75,7.25,1500:457:3,0.11
Anarhichas,minor,55.75,7.75,1500:457:4,0.09
Anarhichas,minor,55.25,8.25,1500:458:1,0.14
Anarhichas,minor,55.25,8.75,1500:458:2,0.18
Anarhichas,minor,55.75,8.25,1500:458:3,0.15
Anarhichas,minor,55.25,9.75,1500:459:2,0.12
Anarhichas,minor,56.25,5.25,1500:465:1,0.12
Anarhichas,minor,56.25,5.75,1500:465:2,0.14
Anarhichas,minor,56.75,5.25,1500:465:3,0.18
Anarhichas,minor,56.75,5.75,1500:465:4,0.16
Anarhichas,minor,56.25,6.25,1500:466:1,0.11
Anarhichas,minor,56.25,6.75,1500:466:2,0.14
Anarhichas,minor,56.25,7.25,1500:467:1,0.12
Anarhichas,minor,56.25,7.75,1500:467:2,0.11
Anarhichas,minor,56.25,8.25,1500:468:1,0.15
Anarhichas,minor,56.75,8.25,1500:468:3,0.17
Anarhichas,minor,56.75,8.75,1500:468:4,0.13
Anarhichas,minor,57.25,9.75,1500:479:2,0.04
Anarhichas,minor,53.75,13.75,1501:133:4,0.01
Anarhichas,minor,53.75,14.25,1501:134:3,0.01
Anarhichas,minor,53.75,14.75,1501:134:4,0.02
Anarhichas,minor,54.25,10.25,1501:140:1,0.04
Anarhichas,minor,54.25,10.75,1501:140:2,0.08
Anarhichas,minor,54.75,10.25,1501:140:3,0.08
Anarhichas,minor,54.75,10.75,1501:140:4,0.14
Anarhichas,minor,54.25,11.25,1501:141:1,0.08
Anarhichas,minor,54.25,11.75,1501:141:2,0.01
Anarhichas,minor,54.75,11.25,1501:141:3,0.02
Anarhichas,minor,54.25,12.75,1501:142:2,0.02
Anarhichas,minor,54.75,12.25,1501:142:3,0.02
Anarhichas,minor,54.75,12.75,1501:142:4,0.01
Anarhichas,minor,54.25,13.25,1501:143:1,0.01
Anarhichas,minor,54.25,13.75,1501:143:2,0.01
Anarhichas,minor,54.75,13.75,1501:143:4,0.01
Anarhichas,minor,54.25,14.25,1501:144:1,0.05
Anarhichas,minor,54.25,14.75,1501:144:2,0.06
Anarhichas,minor,54.75,14.25,1501:144:3,0.01
Anarhichas,minor,54.25,15.25,1501:245:1,0.02
Anarhichas,minor,54.25,15.75,1501:245:2,0.02
Anarhichas,minor,54.25,16.25,1501:246:1,0.03
Anarhichas,minor,54.75,16.25,1501:246:3,0.01
Anarhichas,minor,54.75,16.75,1501:246:4,0.01
Anarhichas,minor,54.75,17.25,1501:247:3,0.02
Anarhichas,minor,54.75,17.75,1501:247:4,0.02
Anarhichas,minor,54.25,18.75,1501:248:2,0.02
Anarhichas,minor,54.75,18.75,1501:248:4,0.03
Anarhichas,minor,54.25,19.75,1501:249:2,0.01
Anarhichas,minor,54.75,19.25,1501:249:3,0.06
Anarhichas,minor,54.75,19.75,1501:249:4,0.05
Anarhichas,minor,55.25,10.25,1501:350:1,0.1
Anarhichas,minor,55.25,10.75,1501:350:2,0.17
Anarhichas,minor,55.75,10.25,1501:350:3,0.16
Anarhichas,minor,55.75,10.75,1501:350:4,0.07
Anarhichas,minor,55.25,11.25,1501:351:1,0.06
Anarhichas,minor,55.25,11.75,1501:351:2,0.1
Anarhichas,minor,55.75,11.25,1501:351:3,0.05
Anarhichas,minor,55.75,11.75,1501:351:4,0.07
Anarhichas,minor,55.25,12.25,1501:352:1,0.08
Anarhichas,minor,55.25,12.75,1501:352:2,0.01
Anarhichas,minor,55.75,12.25,1501:352:3,0.11
Anarhichas,minor,55.75,12.75,1501:352:4,0.15
Anarhichas,minor,55.75,13.25,1501:353:3,0.12
Anarhichas,minor,55.75,14.25,1501:354:3,0.04
Anarhichas,minor,55.75,14.75,1501:354:4,0.03
Anarhichas,minor,56.75,10.25,1501:360:3,0.07
Anarhichas,minor,56.75,10.75,1501:360:4,0.18
Anarhichas,minor,56.25,11.25,1501:361:1,0.03
Anarhichas,minor,56.75,11.25,1501:361:3,0.01
Anarhichas,minor,56.25,12.25,1501:362:1,0.14
Anarhichas,minor,56.25,14.75,1501:364:2,0.06
Anarhichas,minor,57.25,11.25,1501:371:1,0.13
Anarhichas,minor,57.75,11.75,1501:371:4,0.06
Anarhichas,minor,58.75,11.25,1501:381:3,0.18
Anarhichas,minor,55.25,16.75,1501:456:2,0.01
Anarhichas,minor,55.25,17.25,1501:457:1,0.01
Anarhichas,minor,55.25,17.75,1501:457:2,0.03
Anarhichas,minor,55.25,18.25,1501:458:1,0.04
Anarhichas,minor,55.25,18.75,1501:458:2,0.04
Anarhichas,minor,55.75,18.75,1501:458:4,0.01
Anarhichas,minor,55.25,19.25,1501:459:1,0.04
Anarhichas,minor,55.25,19.75,1501:459:2,0.06
Anarhichas,minor,55.75,19.25,1501:459:3,0.02
Anarhichas,minor,55.75,19.75,1501:459:4,0.03
Anarhichas,minor,56.25,15.25,1501:465:1,0.03
Anarhichas,minor,56.25,15.75,1501:465:2,0.01
Anarhichas,minor,56.25,16.25,1501:466:1,0.01
Anarhichas,minor,56.75,16.25,1501:466:3,0.02
Anarhichas,minor,56.75,16.75,1501:466:4,0.01
Anarhichas,minor,56.25,19.25,1501:469:1,0.01
Anarhichas,minor,56.25,19.75,1501:469:2,0.01
Anarhichas,minor,57.75,16.75,1501:476:4,0.01
Anarhichas,minor,57.75,17.25,1501:477:3,0.01
Anarhichas,minor,58.25,17.25,1501:487:1,0.02
Anarhichas,minor,58.75,17.25,1501:487:3,0.01
