Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Anoplarchus,purpurescens,32.75,121.75,1312:121:4,0.17
Anoplarchus,purpurescens,32.75,121.25,1312:121:3,0.08
Anoplarchus,purpurescens,32.75,120.75,1312:120:4,0.04
Anoplarchus,purpurescens,39.25,118.25,1311:498:1,0.15
Anoplarchus,purpurescens,38.25,119.25,1311:489:1,0.05
Anoplarchus,purpurescens,38.75,118.25,1311:488:3,0.09
Anoplarchus,purpurescens,37.25,119.25,1311:479:1,0.15
Anoplarchus,purpurescens,37.25,118.75,1311:478:2,0.02
Anoplarchus,purpurescens,35.75,119.75,1311:459:4,0.18
Anoplarchus,purpurescens,35.25,119.25,1311:459:1,0.12
Anoplarchus,purpurescens,34.75,119.25,1311:249:3,0.07
Anoplarchus,purpurescens,60.25,-152.75,7615:102:2,0.29
Anoplarchus,purpurescens,60.25,-152.25,7615:102:1,0.28
Anoplarchus,purpurescens,60.25,-151.25,7615:101:1,0.2
Anoplarchus,purpurescens,61.25,-148.25,7614:218:1,0.37
Anoplarchus,purpurescens,60.75,-149.75,7614:209:4,0.35
Anoplarchus,purpurescens,60.75,-148.75,7614:208:4,0.28
Anoplarchus,purpurescens,57.25,-172.25,7517:372:1,0.26
Anoplarchus,purpurescens,57.25,-171.25,7517:371:1,0.25
Anoplarchus,purpurescens,57.25,-170.75,7517:370:2,0.24
Anoplarchus,purpurescens,56.75,-172.75,7517:362:4,0.27
Anoplarchus,purpurescens,56.75,-172.25,7517:362:3,0.29
Anoplarchus,purpurescens,52.25,-179.75,7517:229:2,0.34
Anoplarchus,purpurescens,56.25,-160.75,7516:360:2,0.38
Anoplarchus,purpurescens,52.75,-168.25,7516:228:3,0.36
Anoplarchus,purpurescens,58.75,-157.25,7515:487:3,0.27
Anoplarchus,purpurescens,58.25,-157.75,7515:487:2,0.24
Anoplarchus,purpurescens,58.25,-155.25,7515:485:1,0.31
Anoplarchus,purpurescens,57.25,-157.75,7515:477:2,0.35
Anoplarchus,purpurescens,58.75,-154.25,7515:384:3,0.32
Anoplarchus,purpurescens,59.75,-142.25,7514:392:3,0.29
Anoplarchus,purpurescens,59.25,-136.75,7513:496:2,0.27
Anoplarchus,purpurescens,59.25,-136.25,7513:496:1,0.26
Anoplarchus,purpurescens,53.25,-128.75,7512:238:2,0.33
Anoplarchus,purpurescens,51.75,-127.25,7512:217:3,0.33
Anoplarchus,purpurescens,49.25,-125.25,7412:495:1,0.33
Anoplarchus,purpurescens,47.25,-122.75,7412:372:2,0.2
Anoplarchus,purpurescens,46.25,-123.75,7412:363:2,0.35
Anoplarchus,purpurescens,38.25,-122.75,7312:382:2,0.36
Anoplarchus,purpurescens,37.25,-122.25,7312:372:1,0.29
Anoplarchus,purpurescens,34.25,-119.75,7311:249:2,0.38
Anoplarchus,purpurescens,34.25,-119.25,7311:249:1,0.31
Anoplarchus,purpurescens,34.25,-118.75,7311:248:2,0.23
Anoplarchus,purpurescens,33.75,-119.75,7311:239:4,0.34
Anoplarchus,purpurescens,33.25,-119.75,7311:239:2,0.36
Anoplarchus,purpurescens,33.25,-119.25,7311:239:1,0.27
Anoplarchus,purpurescens,60.25,171.25,1617:101:1,0.21
Anoplarchus,purpurescens,60.25,169.75,1616:209:2,0.23
Anoplarchus,purpurescens,60.25,169.25,1616:209:1,0.26
Anoplarchus,purpurescens,59.75,170.25,1517:390:3,0.28
Anoplarchus,purpurescens,52.25,179.75,1517:229:2,0.33
Anoplarchus,purpurescens,52.25,179.25,1517:229:1,0.26
Anoplarchus,purpurescens,52.25,177.75,1517:227:2,0.2
Anoplarchus,purpurescens,52.25,177.25,1517:227:1,0.2
Anoplarchus,purpurescens,51.75,178.25,1517:218:3,0.37
Anoplarchus,purpurescens,53.25,172.75,1517:132:2,0.2
Anoplarchus,purpurescens,52.75,172.25,1517:122:3,0.27
Anoplarchus,purpurescens,59.75,166.75,1516:496:4,0.25
Anoplarchus,purpurescens,59.25,165.25,1516:495:1,0.22
Anoplarchus,purpurescens,58.75,164.25,1516:384:3,0.38
Anoplarchus,purpurescens,58.25,163.75,1516:383:2,0.34
Anoplarchus,purpurescens,57.25,163.25,1516:373:1,0.27
Anoplarchus,purpurescens,56.75,163.25,1516:363:3,0.33
Anoplarchus,purpurescens,56.75,162.75,1516:362:4,0.21
Anoplarchus,purpurescens,55.75,161.75,1516:351:4,0.32
Anoplarchus,purpurescens,54.75,168.25,1516:248:3,0.25
Anoplarchus,purpurescens,56.75,156.25,1515:466:3,0.2
Anoplarchus,purpurescens,56.75,155.75,1515:465:4,0.22
Anoplarchus,purpurescens,56.25,155.75,1515:465:2,0.31
Anoplarchus,purpurescens,55.75,155.75,1515:455:4,0.39
Anoplarchus,purpurescens,52.75,158.25,1515:228:3,0.27
Anoplarchus,purpurescens,51.75,158.75,1515:218:4,0.23
Anoplarchus,purpurescens,53.25,154.75,1515:134:2,0.24
Anoplarchus,purpurescens,49.25,153.75,1415:393:2,0.28
Anoplarchus,purpurescens,48.75,154.25,1415:384:3,0.37
Anoplarchus,purpurescens,48.25,153.25,1415:383:1,0.23
Anoplarchus,purpurescens,47.75,153.25,1415:373:3,0.36
Anoplarchus,purpurescens,47.75,152.75,1415:372:4,0.32
Anoplarchus,purpurescens,47.25,152.75,1415:372:2,0.29
Anoplarchus,purpurescens,47.25,152.25,1415:372:1,0.35
Anoplarchus,purpurescens,46.75,152.25,1415:362:3,0.38
Anoplarchus,purpurescens,46.75,150.75,1415:360:4,0.36
Anoplarchus,purpurescens,48.75,143.25,1414:383:3,0.27
Anoplarchus,purpurescens,48.75,142.75,1414:382:4,0.23
Anoplarchus,purpurescens,48.25,142.75,1414:382:2,0.27
Anoplarchus,purpurescens,48.75,140.25,1414:380:3,0.29
Anoplarchus,purpurescens,45.75,141.25,1414:351:3,0.28
Anoplarchus,purpurescens,45.25,141.25,1414:351:1,0.27
Anoplarchus,purpurescens,44.75,141.75,1414:141:4,0.23
Anoplarchus,purpurescens,43.25,144.25,1414:134:1,0.32
Anoplarchus,purpurescens,42.75,140.25,1414:120:3,0.27
Anoplarchus,purpurescens,41.75,140.75,1414:110:4,0.29
Anoplarchus,purpurescens,41.75,140.25,1414:110:3,0.23
Anoplarchus,purpurescens,41.25,140.75,1414:110:2,0.22
Anoplarchus,purpurescens,40.75,140.25,1414:100:3,0.31
Anoplarchus,purpurescens,40.25,140.25,1414:100:1,0.37
Anoplarchus,purpurescens,48.25,139.75,1413:489:2,0.24
Anoplarchus,purpurescens,47.75,139.25,1413:479:3,0.24
Anoplarchus,purpurescens,47.25,139.25,1413:479:1,0.26
Anoplarchus,purpurescens,47.25,138.75,1413:478:2,0.36
Anoplarchus,purpurescens,46.75,138.25,1413:468:3,0.26
Anoplarchus,purpurescens,46.25,137.75,1413:467:2,0.22
Anoplarchus,purpurescens,45.75,137.75,1413:457:4,0.22
Anoplarchus,purpurescens,45.75,137.25,1413:457:3,0.2
Anoplarchus,purpurescens,44.75,136.25,1413:246:3,0.31
Anoplarchus,purpurescens,44.25,136.25,1413:246:1,0.26
Anoplarchus,purpurescens,43.75,135.25,1413:235:3,0.31
Anoplarchus,purpurescens,40.25,139.75,1413:209:2,0.21
Anoplarchus,purpurescens,42.25,130.75,1413:120:2,0.27
Anoplarchus,purpurescens,39.75,140.25,1314:390:3,0.32
Anoplarchus,purpurescens,39.25,140.25,1314:390:1,0.28
Anoplarchus,purpurescens,38.25,141.75,1314:381:2,0.38
Anoplarchus,purpurescens,38.25,140.75,1314:380:2,0.32
Anoplarchus,purpurescens,37.75,141.25,1314:371:3,0.34
Anoplarchus,purpurescens,37.75,140.75,1314:370:4,0.24
Anoplarchus,purpurescens,38.25,128.75,1312:488:2,0.35
Anoplarchus,purpurescens,38.25,125.75,1312:485:2,0.27
Anoplarchus,purpurescens,37.75,129.25,1312:479:3,0.2
Anoplarchus,purpurescens,37.75,128.75,1312:478:4,0.33
Anoplarchus,purpurescens,39.75,123.75,1312:393:4,0.35
Anoplarchus,purpurescens,39.75,121.75,1312:391:4,0.21
Anoplarchus,purpurescens,37.75,124.75,1312:374:4,0.21
Anoplarchus,purpurescens,34.75,126.75,1312:246:4,0.21
Anoplarchus,purpurescens,34.75,126.25,1312:246:3,0.25
Anoplarchus,purpurescens,34.75,120.25,1312:140:3,0.39
Anoplarchus,purpurescens,34.25,120.75,1312:140:2,0.26
Anoplarchus,purpurescens,33.75,120.25,1312:130:3,0.27
Anoplarchus,purpurescens,33.25,120.75,1312:130:2,0.2
Anoplarchus,purpurescens,39.25,118.75,1311:498:2,0.22
Anoplarchus,purpurescens,37.75,119.25,1311:479:3,0.24
Anoplarchus,purpurescens,34.75,119.75,1311:249:4,0.38
Anoplarchus,purpurescens,34.25,119.75,1311:249:2,0.32
Anoplarchus,purpurescens,61.25,-147.75,7614:217:2,0.46
Anoplarchus,purpurescens,61.25,-146.75,7614:216:2,0.53
Anoplarchus,purpurescens,61.25,-146.25,7614:216:1,0.48
Anoplarchus,purpurescens,60.25,-139.25,7613:209:1,0.55
Anoplarchus,purpurescens,56.25,-170.75,7517:360:2,0.44
Anoplarchus,purpurescens,56.25,-170.25,7517:360:1,0.55
Anoplarchus,purpurescens,56.75,-169.75,7516:469:4,0.44
Anoplarchus,purpurescens,56.75,-169.25,7516:469:3,0.42
Anoplarchus,purpurescens,56.25,-161.75,7516:361:2,0.5
Anoplarchus,purpurescens,56.25,-161.25,7516:361:1,0.43
Anoplarchus,purpurescens,56.25,-160.25,7516:360:1,0.56
Anoplarchus,purpurescens,53.75,-164.75,7516:134:4,0.5
Anoplarchus,purpurescens,58.25,-157.25,7515:487:1,0.4
Anoplarchus,purpurescens,58.75,-156.75,7515:486:4,0.42
Anoplarchus,purpurescens,56.75,-158.25,7515:468:3,0.42
Anoplarchus,purpurescens,59.75,-153.75,7515:393:4,0.57
Anoplarchus,purpurescens,47.25,-124.75,7412:374:2,0.57
Anoplarchus,purpurescens,47.75,-122.75,7412:372:4,0.56
Anoplarchus,purpurescens,46.25,-124.25,7412:364:1,0.47
Anoplarchus,purpurescens,36.75,-122.25,7312:362:3,0.57
Anoplarchus,purpurescens,36.75,-121.75,7312:361:4,0.4
Anoplarchus,purpurescens,36.25,-121.25,7312:361:1,0.46
Anoplarchus,purpurescens,34.75,-120.25,7312:140:3,0.51
Anoplarchus,purpurescens,34.25,-120.25,7312:140:1,0.52
Anoplarchus,purpurescens,33.75,-120.25,7312:130:3,0.47
Anoplarchus,purpurescens,51.75,178.75,1517:218:4,0.57
Anoplarchus,purpurescens,51.75,177.75,1517:217:4,0.45
Anoplarchus,purpurescens,51.75,177.25,1517:217:3,0.44
Anoplarchus,purpurescens,59.25,166.25,1516:496:1,0.45
Anoplarchus,purpurescens,55.25,165.25,1516:455:1,0.51
Anoplarchus,purpurescens,58.75,164.75,1516:384:4,0.41
Anoplarchus,purpurescens,56.25,163.25,1516:363:1,0.46
Anoplarchus,purpurescens,56.25,162.75,1516:362:2,0.41
Anoplarchus,purpurescens,55.75,162.25,1516:352:3,0.59
Anoplarchus,purpurescens,55.25,155.75,1515:455:2,0.47
Anoplarchus,purpurescens,55.25,155.25,1515:455:1,0.51
Anoplarchus,purpurescens,54.75,155.75,1515:245:4,0.54
Anoplarchus,purpurescens,50.75,156.75,1515:206:4,0.53
Anoplarchus,purpurescens,50.75,156.25,1515:206:3,0.55
Anoplarchus,purpurescens,50.25,155.75,1515:205:2,0.59
Anoplarchus,purpurescens,50.25,155.25,1515:205:1,0.58
Anoplarchus,purpurescens,49.75,155.75,1415:495:4,0.56
Anoplarchus,purpurescens,49.75,155.25,1415:495:3,0.51
Anoplarchus,purpurescens,49.75,154.75,1415:394:4,0.52
Anoplarchus,purpurescens,49.75,154.25,1415:394:3,0.4
Anoplarchus,purpurescens,49.25,154.75,1415:394:2,0.44
Anoplarchus,purpurescens,48.75,153.75,1415:383:4,0.4
Anoplarchus,purpurescens,46.75,151.75,1415:361:4,0.45
Anoplarchus,purpurescens,46.25,150.75,1415:360:2,0.51
Anoplarchus,purpurescens,49.25,143.25,1414:393:1,0.41
Anoplarchus,purpurescens,48.25,142.25,1414:382:1,0.46
Anoplarchus,purpurescens,47.75,142.25,1414:372:3,0.51
Anoplarchus,purpurescens,47.25,142.25,1414:372:1,0.58
Anoplarchus,purpurescens,46.75,142.75,1414:362:4,0.4
Anoplarchus,purpurescens,46.75,141.75,1414:361:4,0.58
Anoplarchus,purpurescens,46.25,141.25,1414:361:1,0.47
Anoplarchus,purpurescens,45.75,143.75,1414:353:4,0.43
Anoplarchus,purpurescens,44.25,141.75,1414:141:2,0.58
Anoplarchus,purpurescens,43.25,140.75,1414:130:2,0.56
Anoplarchus,purpurescens,41.75,141.25,1414:111:3,0.49
Anoplarchus,purpurescens,41.25,141.25,1414:111:1,0.49
Anoplarchus,purpurescens,40.75,140.75,1414:100:4,0.52
Anoplarchus,purpurescens,44.25,135.75,1413:245:2,0.56
Anoplarchus,purpurescens,43.25,132.25,1413:132:1,0.56
Anoplarchus,purpurescens,41.75,130.25,1413:110:3,0.52
Anoplarchus,purpurescens,40.25,129.25,1412:209:1,0.59
Anoplarchus,purpurescens,39.25,142.25,1314:392:1,0.54
Anoplarchus,purpurescens,39.75,141.75,1314:391:4,0.59
Anoplarchus,purpurescens,39.25,141.75,1314:391:2,0.52
Anoplarchus,purpurescens,38.75,141.75,1314:381:4,0.47
Anoplarchus,purpurescens,38.75,141.25,1314:381:3,0.43
Anoplarchus,purpurescens,38.25,141.25,1314:381:1,0.43
Anoplarchus,purpurescens,39.25,128.25,1312:498:1,0.54
Anoplarchus,purpurescens,38.75,128.25,1312:488:3,0.5
Anoplarchus,purpurescens,37.25,125.75,1312:475:2,0.46
Anoplarchus,purpurescens,36.75,126.75,1312:466:4,0.59
Anoplarchus,purpurescens,36.25,126.75,1312:466:2,0.5
Anoplarchus,purpurescens,36.25,126.25,1312:466:1,0.59
Anoplarchus,purpurescens,35.75,126.75,1312:456:4,0.41
Anoplarchus,purpurescens,35.75,126.25,1312:456:3,0.51
Anoplarchus,purpurescens,35.25,126.25,1312:456:1,0.44
Anoplarchus,purpurescens,39.75,124.75,1312:394:4,0.53
Anoplarchus,purpurescens,36.25,120.25,1312:360:1,0.52
Anoplarchus,purpurescens,60.75,-149.25,7614:209:3,0.63
Anoplarchus,purpurescens,60.75,-148.25,7614:208:3,0.79
Anoplarchus,purpurescens,60.75,-147.75,7614:207:4,0.78
Anoplarchus,purpurescens,60.75,-145.75,7614:205:4,0.79
Anoplarchus,purpurescens,60.25,-143.25,7614:103:1,0.76
Anoplarchus,purpurescens,60.25,-142.75,7614:102:2,0.71
Anoplarchus,purpurescens,60.25,-142.25,7614:102:1,0.68
Anoplarchus,purpurescens,60.25,-141.75,7614:101:2,0.66
Anoplarchus,purpurescens,60.25,-141.25,7614:101:1,0.64
Anoplarchus,purpurescens,60.25,-139.75,7613:209:2,0.61
Anoplarchus,purpurescens,52.25,-176.75,7517:226:2,0.6
Anoplarchus,purpurescens,52.25,-176.25,7517:226:1,0.72
Anoplarchus,purpurescens,52.25,-175.75,7517:225:2,0.69
Anoplarchus,purpurescens,52.25,-175.25,7517:225:1,0.73
Anoplarchus,purpurescens,51.25,-179.25,7517:219:1,0.65
Anoplarchus,purpurescens,51.75,-178.75,7517:218:4,0.73
Anoplarchus,purpurescens,51.25,-178.75,7517:218:2,0.79
Anoplarchus,purpurescens,52.25,-173.25,7517:123:1,0.6
Anoplarchus,purpurescens,52.25,-172.75,7517:122:2,0.62
Anoplarchus,purpurescens,52.25,-172.25,7517:122:1,0.71
Anoplarchus,purpurescens,52.75,-171.25,7517:121:3,0.68
Anoplarchus,purpurescens,52.75,-170.25,7517:120:3,0.66
