Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Melanostigma,pammelas,48.75,-129.75,7412:489:4,1
Melanostigma,pammelas,48.75,-129.25,7412:489:3,1
Melanostigma,pammelas,48.75,-128.75,7412:488:4,1
Melanostigma,pammelas,48.75,-128.25,7412:488:3,1
Melanostigma,pammelas,48.25,-128.75,7412:488:2,0.99
Melanostigma,pammelas,48.25,-128.25,7412:488:1,1
Melanostigma,pammelas,48.75,-127.75,7412:487:4,1
Melanostigma,pammelas,48.75,-127.25,7412:487:3,1
Melanostigma,pammelas,48.25,-127.75,7412:487:2,1
Melanostigma,pammelas,48.25,-127.25,7412:487:1,1
Melanostigma,pammelas,48.75,-126.75,7412:486:4,1
Melanostigma,pammelas,48.75,-126.25,7412:486:3,1
Melanostigma,pammelas,48.25,-126.75,7412:486:2,1
Melanostigma,pammelas,48.25,-126.25,7412:486:1,1
Melanostigma,pammelas,48.25,-125.75,7412:485:2,1
Melanostigma,pammelas,47.75,-127.75,7412:477:4,1
Melanostigma,pammelas,47.75,-127.25,7412:477:3,1
Melanostigma,pammelas,47.75,-126.75,7412:476:4,1
Melanostigma,pammelas,47.75,-126.25,7412:476:3,1
Melanostigma,pammelas,47.25,-126.75,7412:476:2,0.86
Melanostigma,pammelas,47.25,-126.25,7412:476:1,1
Melanostigma,pammelas,47.75,-125.75,7412:475:4,1
Melanostigma,pammelas,47.75,-125.25,7412:475:3,1
Melanostigma,pammelas,47.25,-125.75,7412:475:2,1
Melanostigma,pammelas,47.25,-125.25,7412:475:1,1
Melanostigma,pammelas,46.75,-126.25,7412:466:3,1
Melanostigma,pammelas,46.25,-126.25,7412:466:1,0.94
Melanostigma,pammelas,46.75,-125.75,7412:465:4,1
Melanostigma,pammelas,46.75,-125.25,7412:465:3,1
Melanostigma,pammelas,46.25,-125.75,7412:465:2,1
Melanostigma,pammelas,46.25,-125.25,7412:465:1,1
Melanostigma,pammelas,45.75,-126.25,7412:456:3,0.95
Melanostigma,pammelas,45.25,-126.25,7412:456:1,1
Melanostigma,pammelas,45.75,-125.75,7412:455:4,1
Melanostigma,pammelas,45.75,-125.25,7412:455:3,1
Melanostigma,pammelas,45.25,-125.75,7412:455:2,1
Melanostigma,pammelas,45.25,-125.25,7412:455:1,1
Melanostigma,pammelas,47.25,-124.75,7412:374:2,1
Melanostigma,pammelas,46.75,-124.75,7412:364:4,1
Melanostigma,pammelas,46.25,-124.75,7412:364:2,1
Melanostigma,pammelas,45.75,-124.75,7412:354:4,1
Melanostigma,pammelas,45.25,-124.75,7412:354:2,1
Melanostigma,pammelas,44.75,-126.25,7412:246:3,0.99
Melanostigma,pammelas,44.25,-126.25,7412:246:1,1
Melanostigma,pammelas,44.75,-125.75,7412:245:4,1
Melanostigma,pammelas,44.75,-125.25,7412:245:3,1
Melanostigma,pammelas,44.25,-125.75,7412:245:2,1
Melanostigma,pammelas,44.25,-125.25,7412:245:1,1
Melanostigma,pammelas,43.75,-126.75,7412:236:4,1
Melanostigma,pammelas,43.75,-126.25,7412:236:3,1
Melanostigma,pammelas,43.25,-126.75,7412:236:2,0.99
Melanostigma,pammelas,43.25,-126.25,7412:236:1,1
Melanostigma,pammelas,43.75,-125.75,7412:235:4,0.94
Melanostigma,pammelas,43.75,-125.25,7412:235:3,1
Melanostigma,pammelas,43.25,-125.75,7412:235:2,0.98
Melanostigma,pammelas,43.25,-125.25,7412:235:1,1
Melanostigma,pammelas,42.75,-127.25,7412:227:3,1
Melanostigma,pammelas,42.25,-127.25,7412:227:1,1
Melanostigma,pammelas,42.75,-126.75,7412:226:4,1
Melanostigma,pammelas,42.75,-126.25,7412:226:3,1
Melanostigma,pammelas,42.25,-126.75,7412:226:2,1
Melanostigma,pammelas,42.25,-126.25,7412:226:1,1
Melanostigma,pammelas,42.75,-125.75,7412:225:4,1
Melanostigma,pammelas,42.75,-125.25,7412:225:3,1
Melanostigma,pammelas,42.25,-125.75,7412:225:2,1
Melanostigma,pammelas,42.25,-125.25,7412:225:1,1
Melanostigma,pammelas,41.75,-127.75,7412:217:4,0.94
Melanostigma,pammelas,41.25,-127.75,7412:217:2,1
Melanostigma,pammelas,41.25,-127.25,7412:217:1,1
Melanostigma,pammelas,41.75,-126.75,7412:216:4,1
Melanostigma,pammelas,41.75,-126.25,7412:216:3,1
Melanostigma,pammelas,41.25,-126.75,7412:216:2,0.98
Melanostigma,pammelas,41.25,-126.25,7412:216:1,1
Melanostigma,pammelas,41.75,-125.75,7412:215:4,1
Melanostigma,pammelas,41.75,-125.25,7412:215:3,1
Melanostigma,pammelas,41.25,-125.75,7412:215:2,1
Melanostigma,pammelas,41.25,-125.25,7412:215:1,0.98
Melanostigma,pammelas,40.75,-127.75,7412:207:4,0.95
Melanostigma,pammelas,40.75,-127.25,7412:207:3,1
Melanostigma,pammelas,40.75,-126.75,7412:206:4,0.94
Melanostigma,pammelas,40.75,-126.25,7412:206:3,0.98
Melanostigma,pammelas,40.75,-125.75,7412:205:4,0.98
Melanostigma,pammelas,40.75,-125.25,7412:205:3,1
Melanostigma,pammelas,40.25,-125.75,7412:205:2,1
Melanostigma,pammelas,40.25,-125.25,7412:205:1,1
Melanostigma,pammelas,44.75,-124.75,7412:144:4,1
Melanostigma,pammelas,44.25,-124.75,7412:144:2,1
Melanostigma,pammelas,43.75,-124.75,7412:134:4,1
Melanostigma,pammelas,43.25,-124.75,7412:134:2,1
Melanostigma,pammelas,42.75,-124.75,7412:124:4,1
Melanostigma,pammelas,42.25,-124.75,7412:124:2,1
Melanostigma,pammelas,41.25,-124.75,7412:114:2,1
Melanostigma,pammelas,40.75,-124.75,7412:104:4,1
Melanostigma,pammelas,40.25,-124.25,7412:104:1,0.84
Melanostigma,pammelas,39.75,-125.25,7312:495:3,0.86
Melanostigma,pammelas,39.25,-125.25,7312:495:1,0.86
Melanostigma,pammelas,39.75,-124.75,7312:394:4,1
Melanostigma,pammelas,39.75,-124.25,7312:394:3,1
Melanostigma,pammelas,39.25,-124.75,7312:394:2,0.86
Melanostigma,pammelas,39.25,-124.25,7312:394:1,1
Melanostigma,pammelas,38.75,-124.25,7312:384:3,0.86
Melanostigma,pammelas,38.75,-123.75,7312:383:4,1
Melanostigma,pammelas,38.25,-123.75,7312:383:2,1
Melanostigma,pammelas,38.25,-123.25,7312:383:1,0.88
Melanostigma,pammelas,37.75,-123.75,7312:373:4,0.86
Melanostigma,pammelas,37.75,-123.25,7312:373:3,1
Melanostigma,pammelas,37.25,-123.25,7312:373:1,1
Melanostigma,pammelas,36.75,-122.75,7312:362:4,0.96
Melanostigma,pammelas,36.25,-122.25,7312:362:1,0.99
Melanostigma,pammelas,35.75,-122.75,7312:352:4,1
Melanostigma,pammelas,35.75,-122.25,7312:352:3,1
Melanostigma,pammelas,35.75,-121.75,7312:351:4,0.95
Melanostigma,pammelas,35.25,-121.75,7312:351:2,1
Melanostigma,pammelas,35.25,-121.25,7312:351:1,1
Melanostigma,pammelas,34.75,-121.75,7312:141:4,1
Melanostigma,pammelas,34.75,-121.25,7312:141:3,1
Melanostigma,pammelas,34.25,-121.25,7312:141:1,1
Melanostigma,pammelas,34.25,-120.75,7312:140:2,0.9
Melanostigma,pammelas,33.75,-121.25,7312:131:3,0.89
Melanostigma,pammelas,33.75,-120.75,7312:130:4,1
Melanostigma,pammelas,33.75,-120.25,7312:130:3,1
Melanostigma,pammelas,33.25,-120.25,7312:130:1,1
Melanostigma,pammelas,32.75,-120.25,7312:120:3,1
Melanostigma,pammelas,33.75,-119.75,7311:239:4,1
Melanostigma,pammelas,33.75,-119.25,7311:239:3,1
Melanostigma,pammelas,33.25,-119.75,7311:239:2,1
Melanostigma,pammelas,33.25,-118.75,7311:238:2,1
Melanostigma,pammelas,32.75,-119.75,7311:229:4,1
Melanostigma,pammelas,32.75,-119.25,7311:229:3,0.98
Melanostigma,pammelas,32.25,-119.25,7311:229:1,1
Melanostigma,pammelas,32.75,-118.75,7311:228:4,1
Melanostigma,pammelas,32.75,-118.25,7311:228:3,1
Melanostigma,pammelas,32.25,-118.75,7311:228:2,1
Melanostigma,pammelas,32.25,-118.25,7311:228:1,1
Melanostigma,pammelas,32.25,-117.75,7311:227:2,1
Melanostigma,pammelas,32.25,-117.25,7311:227:1,1
Melanostigma,pammelas,31.75,-118.75,7311:218:4,1
Melanostigma,pammelas,31.75,-118.25,7311:218:3,1
Melanostigma,pammelas,31.25,-118.25,7311:218:1,1
Melanostigma,pammelas,31.75,-117.75,7311:217:4,1
Melanostigma,pammelas,31.75,-117.25,7311:217:3,1
Melanostigma,pammelas,31.25,-117.75,7311:217:2,1
Melanostigma,pammelas,31.25,-117.25,7311:217:1,1
Melanostigma,pammelas,31.25,-116.75,7311:216:2,1
Melanostigma,pammelas,30.75,-117.75,7311:207:4,1
Melanostigma,pammelas,30.75,-117.25,7311:207:3,1
Melanostigma,pammelas,30.25,-117.75,7311:207:2,0.93
Melanostigma,pammelas,30.25,-117.25,7311:207:1,1
Melanostigma,pammelas,30.75,-116.75,7311:206:4,1
Melanostigma,pammelas,30.25,-116.75,7311:206:2,1
Melanostigma,pammelas,30.25,-116.25,7311:206:1,1
Melanostigma,pammelas,29.25,-118.75,7211:498:2,0.93
Melanostigma,pammelas,29.25,-118.25,7211:498:1,1
Melanostigma,pammelas,29.75,-117.25,7211:497:3,1
Melanostigma,pammelas,29.75,-116.75,7211:496:4,1
Melanostigma,pammelas,29.75,-116.25,7211:496:3,1
Melanostigma,pammelas,29.25,-116.25,7211:496:1,1
Melanostigma,pammelas,29.25,-115.75,7211:495:2,1
Melanostigma,pammelas,28.75,-118.25,7211:488:3,1
Melanostigma,pammelas,28.75,-116.25,7211:486:3,1
Melanostigma,pammelas,28.75,-115.75,7211:485:4,1
Melanostigma,pammelas,28.75,-115.25,7211:485:3,0.93
Melanostigma,pammelas,28.25,-115.75,7211:485:2,1
Melanostigma,pammelas,26.75,-115.25,7211:465:3,0.81
Melanostigma,pammelas,29.25,-113.25,7211:393:1,0.81
Melanostigma,pammelas,26.75,-114.25,7211:364:3,1
Melanostigma,pammelas,26.25,-114.75,7211:364:2,0.99
Melanostigma,pammelas,26.25,-114.25,7211:364:1,1
