Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Lycodes,pacificus,59.25,-139.25,7513:499:1,1
Lycodes,pacificus,59.25,-139.75,7513:499:2,1
Lycodes,pacificus,59.25,-140.25,7514:390:1,1
Lycodes,pacificus,59.25,-140.75,7514:390:2,1
Lycodes,pacificus,59.25,-141.25,7514:391:1,1
Lycodes,pacificus,59.25,-141.75,7514:391:2,1
Lycodes,pacificus,59.25,-142.25,7514:392:1,1
Lycodes,pacificus,59.25,-145.75,7514:495:2,1
Lycodes,pacificus,59.25,-146.25,7514:496:1,1
Lycodes,pacificus,59.25,-146.75,7514:496:2,1
Lycodes,pacificus,59.25,-147.25,7514:497:1,1
Lycodes,pacificus,59.25,-147.75,7514:497:2,0.98
Lycodes,pacificus,59.25,-148.25,7514:498:1,0.95
Lycodes,pacificus,59.25,-148.75,7514:498:2,0.92
Lycodes,pacificus,59.25,-149.25,7514:499:1,0.89
Lycodes,pacificus,59.25,-149.75,7514:499:2,0.84
Lycodes,pacificus,59.75,-153.25,7515:393:3,0.19
Lycodes,pacificus,59.75,-153.75,7515:393:4,0.06
Lycodes,pacificus,59.75,-139.25,7513:499:3,0.22
Lycodes,pacificus,59.75,-150.25,7515:390:3,0.37
Lycodes,pacificus,59.75,-150.75,7515:390:4,0.21
Lycodes,pacificus,59.75,-151.25,7515:391:3,0.2
Lycodes,pacificus,59.75,-151.75,7515:391:4,0.24
Lycodes,pacificus,59.75,-152.25,7515:392:3,0.24
Lycodes,pacificus,59.75,-152.75,7515:392:4,0.2
Lycodes,pacificus,59.75,-149.75,7514:499:4,0.75
Lycodes,pacificus,59.75,-139.75,7513:499:4,0.93
Lycodes,pacificus,59.75,-140.25,7514:390:3,0.98
Lycodes,pacificus,59.75,-140.75,7514:390:4,0.97
Lycodes,pacificus,59.75,-141.25,7514:391:3,1
Lycodes,pacificus,59.75,-141.75,7514:391:4,1
Lycodes,pacificus,59.75,-142.25,7514:392:3,1
Lycodes,pacificus,59.75,-142.75,7514:392:4,1
Lycodes,pacificus,59.75,-143.25,7514:393:3,1
Lycodes,pacificus,59.75,-143.75,7514:393:4,1
Lycodes,pacificus,59.75,-144.25,7514:394:3,1
Lycodes,pacificus,59.75,-144.75,7514:394:4,1
Lycodes,pacificus,59.75,-145.25,7514:495:3,1
Lycodes,pacificus,59.75,-145.75,7514:495:4,1
Lycodes,pacificus,59.75,-146.25,7514:496:3,1
Lycodes,pacificus,59.75,-146.75,7514:496:4,1
Lycodes,pacificus,59.75,-147.25,7514:497:3,0.96
Lycodes,pacificus,59.75,-147.75,7514:497:4,0.88
Lycodes,pacificus,59.75,-148.25,7514:498:3,0.85
Lycodes,pacificus,59.75,-148.75,7514:498:4,0.84
Lycodes,pacificus,59.75,-149.25,7514:499:3,0.81
Lycodes,pacificus,60.25,-143.25,7614:103:1,0.04
Lycodes,pacificus,60.25,-152.25,7615:102:1,0.01
Lycodes,pacificus,60.25,-143.75,7614:103:2,0.25
Lycodes,pacificus,60.25,-144.25,7614:104:1,0.54
Lycodes,pacificus,60.25,-149.25,7614:209:1,0.48
Lycodes,pacificus,60.25,-148.25,7614:208:1,0.75
Lycodes,pacificus,60.25,-144.75,7614:104:2,0.91
Lycodes,pacificus,60.25,-145.25,7614:205:1,0.91
Lycodes,pacificus,60.25,-145.75,7614:205:2,0.94
Lycodes,pacificus,60.25,-146.25,7614:206:1,0.97
Lycodes,pacificus,60.25,-146.75,7614:206:2,0.96
Lycodes,pacificus,60.25,-147.25,7614:207:1,0.9
Lycodes,pacificus,60.25,-147.75,7614:207:2,0.8
Lycodes,pacificus,60.75,-145.75,7614:205:4,0.13
Lycodes,pacificus,60.75,-149.25,7614:209:3,0.08
Lycodes,pacificus,60.75,-146.25,7614:206:3,0.46
Lycodes,pacificus,60.75,-147.75,7614:207:4,0.74
Lycodes,pacificus,60.75,-148.25,7614:208:3,0.69
Lycodes,pacificus,60.75,-146.75,7614:206:4,0.91
Lycodes,pacificus,60.75,-147.25,7614:207:3,0.86
