Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Cryptacanthodes,maculatus,42.25,-69.75,7406:229:2,1
Cryptacanthodes,maculatus,43.25,-65.25,7406:235:1,0.99
Cryptacanthodes,maculatus,43.25,-65.75,7406:235:2,1
Cryptacanthodes,maculatus,43.75,-65.25,7406:235:3,1
Cryptacanthodes,maculatus,43.75,-65.75,7406:235:4,1
Cryptacanthodes,maculatus,43.25,-66.25,7406:236:1,1
Cryptacanthodes,maculatus,43.75,-66.25,7406:236:3,1
Cryptacanthodes,maculatus,43.75,-68.75,7406:238:4,1
Cryptacanthodes,maculatus,43.25,-69.75,7406:239:2,0.82
Cryptacanthodes,maculatus,43.75,-69.25,7406:239:3,1
Cryptacanthodes,maculatus,43.75,-69.75,7406:239:4,0.89
Cryptacanthodes,maculatus,44.75,-65.25,7406:245:3,1
Cryptacanthodes,maculatus,44.75,-65.75,7406:245:4,1
Cryptacanthodes,maculatus,44.25,-66.25,7406:246:1,1
Cryptacanthodes,maculatus,44.75,-66.25,7406:246:3,1
Cryptacanthodes,maculatus,44.75,-66.75,7406:246:4,0.98
Cryptacanthodes,maculatus,44.25,-67.25,7406:247:1,1
Cryptacanthodes,maculatus,44.25,-67.75,7406:247:2,1
Cryptacanthodes,maculatus,44.75,-67.25,7406:247:3,1
Cryptacanthodes,maculatus,44.25,-68.25,7406:248:1,1
Cryptacanthodes,maculatus,44.25,-68.75,7406:248:2,0.84
Cryptacanthodes,maculatus,45.25,-60.25,7406:350:1,0.95
Cryptacanthodes,maculatus,45.25,-60.75,7406:350:2,1
Cryptacanthodes,maculatus,45.75,-60.25,7406:350:3,1
Cryptacanthodes,maculatus,45.75,-60.75,7406:350:4,1
Cryptacanthodes,maculatus,45.25,-61.25,7406:351:1,1
Cryptacanthodes,maculatus,45.25,-61.75,7406:351:2,1
Cryptacanthodes,maculatus,45.75,-61.25,7406:351:3,1
Cryptacanthodes,maculatus,45.75,-61.75,7406:351:4,0.84
Cryptacanthodes,maculatus,45.75,-62.25,7406:352:3,0.8
Cryptacanthodes,maculatus,45.25,-63.75,7406:353:2,1
Cryptacanthodes,maculatus,45.75,-63.75,7406:353:4,0.93
Cryptacanthodes,maculatus,45.25,-64.25,7406:354:1,1
Cryptacanthodes,maculatus,45.25,-64.75,7406:354:2,1
Cryptacanthodes,maculatus,45.75,-64.25,7406:354:3,1
Cryptacanthodes,maculatus,45.75,-64.75,7406:354:4,1
Cryptacanthodes,maculatus,46.25,-60.25,7406:360:1,1
Cryptacanthodes,maculatus,46.25,-60.75,7406:360:2,1
Cryptacanthodes,maculatus,46.75,-60.25,7406:360:3,1
Cryptacanthodes,maculatus,46.75,-60.75,7406:360:4,1
Cryptacanthodes,maculatus,46.25,-61.25,7406:361:1,1
Cryptacanthodes,maculatus,46.25,-61.75,7406:361:2,0.95
Cryptacanthodes,maculatus,46.75,-61.25,7406:361:3,0.98
Cryptacanthodes,maculatus,46.75,-61.75,7406:361:4,1
Cryptacanthodes,maculatus,46.25,-62.25,7406:362:1,1
Cryptacanthodes,maculatus,46.25,-62.75,7406:362:2,0.9
Cryptacanthodes,maculatus,46.75,-62.25,7406:362:3,1
Cryptacanthodes,maculatus,46.75,-62.75,7406:362:4,1
Cryptacanthodes,maculatus,46.75,-63.25,7406:363:3,1
Cryptacanthodes,maculatus,46.75,-63.75,7406:363:4,1
Cryptacanthodes,maculatus,46.25,-64.75,7406:364:2,0.97
Cryptacanthodes,maculatus,46.75,-64.25,7406:364:3,0.93
Cryptacanthodes,maculatus,46.75,-64.75,7406:364:4,0.9
Cryptacanthodes,maculatus,47.25,-60.25,7406:370:1,1
Cryptacanthodes,maculatus,47.25,-60.75,7406:370:2,1
Cryptacanthodes,maculatus,47.75,-60.75,7406:370:4,1
Cryptacanthodes,maculatus,47.25,-61.25,7406:371:1,1
Cryptacanthodes,maculatus,47.25,-61.75,7406:371:2,1
Cryptacanthodes,maculatus,47.75,-61.25,7406:371:3,1
Cryptacanthodes,maculatus,47.75,-61.75,7406:371:4,1
Cryptacanthodes,maculatus,47.25,-62.25,7406:372:1,1
Cryptacanthodes,maculatus,47.25,-62.75,7406:372:2,1
Cryptacanthodes,maculatus,47.75,-62.25,7406:372:3,1
Cryptacanthodes,maculatus,47.75,-62.75,7406:372:4,1
Cryptacanthodes,maculatus,47.25,-63.25,7406:373:1,1
Cryptacanthodes,maculatus,47.25,-63.75,7406:373:2,1
Cryptacanthodes,maculatus,47.75,-63.25,7406:373:3,1
Cryptacanthodes,maculatus,47.75,-63.75,7406:373:4,0.98
Cryptacanthodes,maculatus,47.25,-64.25,7406:374:1,1
Cryptacanthodes,maculatus,47.25,-64.75,7406:374:2,0.94
Cryptacanthodes,maculatus,47.75,-64.25,7406:374:3,0.93
Cryptacanthodes,maculatus,47.75,-64.75,7406:374:4,0.86
Cryptacanthodes,maculatus,48.25,-61.25,7406:381:1,0.93
Cryptacanthodes,maculatus,48.25,-61.75,7406:381:2,0.93
Cryptacanthodes,maculatus,48.75,-61.25,7406:381:3,0.87
Cryptacanthodes,maculatus,48.25,-62.25,7406:382:1,0.91
Cryptacanthodes,maculatus,48.25,-62.75,7406:382:2,0.87
Cryptacanthodes,maculatus,48.25,-63.25,7406:383:1,1
Cryptacanthodes,maculatus,48.25,-63.75,7406:383:2,0.93
Cryptacanthodes,maculatus,48.25,-64.25,7406:384:1,0.88
Cryptacanthodes,maculatus,48.25,-64.75,7406:384:2,0.93
Cryptacanthodes,maculatus,49.25,-61.25,7406:391:1,1
Cryptacanthodes,maculatus,49.25,-61.75,7406:391:2,1
Cryptacanthodes,maculatus,49.25,-62.25,7406:392:1,1
Cryptacanthodes,maculatus,49.25,-62.75,7406:392:2,0.98
Cryptacanthodes,maculatus,49.25,-63.25,7406:393:1,0.98
Cryptacanthodes,maculatus,45.25,-65.25,7406:455:1,1
Cryptacanthodes,maculatus,45.25,-65.75,7406:455:2,1
Cryptacanthodes,maculatus,45.75,-65.25,7406:455:3,1
Cryptacanthodes,maculatus,45.25,-66.75,7406:456:2,0.9
Cryptacanthodes,maculatus,45.25,-67.25,7406:457:1,0.9
Cryptacanthodes,maculatus,47.25,-65.25,7406:475:1,0.93
Cryptacanthodes,maculatus,40.75,-70.25,7407:100:3,0.88
Cryptacanthodes,maculatus,41.25,-70.25,7407:110:1,0.98
Cryptacanthodes,maculatus,41.25,-70.75,7407:110:2,0.89
Cryptacanthodes,maculatus,41.75,-70.25,7407:110:3,0.99
Cryptacanthodes,maculatus,41.75,-70.75,7407:110:4,0.93
Cryptacanthodes,maculatus,41.25,-71.25,7407:111:1,0.84
Cryptacanthodes,maculatus,42.25,-70.25,7407:120:1,1
Cryptacanthodes,maculatus,42.25,-70.75,7407:120:2,1
Cryptacanthodes,maculatus,42.75,-70.25,7407:120:3,1
Cryptacanthodes,maculatus,42.75,-70.75,7407:120:4,0.92
Cryptacanthodes,maculatus,43.25,-70.25,7407:130:1,1
Cryptacanthodes,maculatus,50.25,-55.25,7505:205:1,1
Cryptacanthodes,maculatus,50.25,-55.75,7505:205:2,1
Cryptacanthodes,maculatus,50.75,-55.25,7505:205:3,0.83
Cryptacanthodes,maculatus,50.75,-55.75,7505:205:4,0.91
Cryptacanthodes,maculatus,50.25,-56.25,7505:206:1,1
Cryptacanthodes,maculatus,50.25,-56.75,7505:206:2,1
Cryptacanthodes,maculatus,50.75,-56.25,7505:206:3,0.94
Cryptacanthodes,maculatus,50.75,-56.75,7505:206:4,0.97
Cryptacanthodes,maculatus,50.25,-57.25,7505:207:1,1
Cryptacanthodes,maculatus,50.25,-57.75,7505:207:2,1
Cryptacanthodes,maculatus,50.75,-57.25,7505:207:3,0.8
Cryptacanthodes,maculatus,50.75,-57.75,7505:207:4,0.96
Cryptacanthodes,maculatus,50.25,-58.75,7505:208:2,0.93
Cryptacanthodes,maculatus,50.75,-58.75,7505:208:4,1
Cryptacanthodes,maculatus,50.25,-59.25,7505:209:1,1
Cryptacanthodes,maculatus,50.25,-59.75,7505:209:2,1
Cryptacanthodes,maculatus,50.75,-59.25,7505:209:3,1
Cryptacanthodes,maculatus,50.75,-59.75,7505:209:4,1
Cryptacanthodes,maculatus,51.25,-55.75,7505:215:2,0.81
Cryptacanthodes,maculatus,51.25,-56.25,7505:216:1,0.83
Cryptacanthodes,maculatus,51.25,-56.75,7505:216:2,0.82
Cryptacanthodes,maculatus,51.25,-57.75,7505:217:2,0.9
Cryptacanthodes,maculatus,51.25,-58.25,7505:218:1,1
Cryptacanthodes,maculatus,51.25,-58.75,7505:218:2,0.97
Cryptacanthodes,maculatus,50.25,-60.25,7506:100:1,1
Cryptacanthodes,maculatus,50.25,-60.75,7506:100:2,1
Cryptacanthodes,maculatus,50.25,-61.25,7506:101:1,0.94
