Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Gasterosteus,aculeatus,69.75,-165.75,7616:495:4,0.07
Gasterosteus,aculeatus,69.75,-165.25,7616:495:3,0.08
Gasterosteus,aculeatus,69.25,-165.75,7616:495:2,0.1
Gasterosteus,aculeatus,69.25,-165.25,7616:495:1,0.1
Gasterosteus,aculeatus,68.75,-169.75,7616:489:4,0.06
Gasterosteus,aculeatus,68.75,-169.25,7616:489:3,0.07
Gasterosteus,aculeatus,68.25,-169.75,7616:489:2,0.07
Gasterosteus,aculeatus,68.25,-169.25,7616:489:1,0.07
Gasterosteus,aculeatus,68.75,-168.75,7616:488:4,0.08
Gasterosteus,aculeatus,68.75,-168.25,7616:488:3,0.09
Gasterosteus,aculeatus,68.25,-168.75,7616:488:2,0.08
Gasterosteus,aculeatus,68.25,-168.25,7616:488:1,0.09
Gasterosteus,aculeatus,68.75,-167.75,7616:487:4,0.09
Gasterosteus,aculeatus,68.75,-167.25,7616:487:3,0.1
Gasterosteus,aculeatus,68.25,-167.75,7616:487:2,0.1
Gasterosteus,aculeatus,68.25,-167.25,7616:487:1,0.12
Gasterosteus,aculeatus,68.75,-166.75,7616:486:4,0.13
Gasterosteus,aculeatus,68.75,-166.25,7616:486:3,0.13
Gasterosteus,aculeatus,68.25,-166.75,7616:486:2,0.15
Gasterosteus,aculeatus,68.25,-166.25,7616:486:1,0.18
Gasterosteus,aculeatus,68.75,-165.75,7616:485:4,0.13
Gasterosteus,aculeatus,68.75,-165.25,7616:485:3,0.13
Gasterosteus,aculeatus,68.25,-165.75,7616:485:2,0.16
Gasterosteus,aculeatus,68.25,-165.25,7616:485:1,0.15
Gasterosteus,aculeatus,67.75,-169.75,7616:479:4,0.07
Gasterosteus,aculeatus,67.75,-169.25,7616:479:3,0.08
Gasterosteus,aculeatus,67.25,-169.75,7616:479:2,0.09
Gasterosteus,aculeatus,67.25,-169.25,7616:479:1,0.09
Gasterosteus,aculeatus,67.75,-168.75,7616:478:4,0.08
Gasterosteus,aculeatus,67.75,-168.25,7616:478:3,0.09
Gasterosteus,aculeatus,67.25,-168.75,7616:478:2,0.1
Gasterosteus,aculeatus,67.25,-168.25,7616:478:1,0.1
Gasterosteus,aculeatus,67.75,-167.75,7616:477:4,0.09
